Rank,epoch,train_MSE,train_RMSE,train_R2,validation_MSE,validation_RMSE,validation_R2,best_so_far
1434,1017,2123.861816,46.0853753,0.370556831,2972.947754,54.52474442,0.126942635,FALSE
1435,1447,2024.117798,44.99019669,0.400117695,2973.037598,54.52556829,0.12691623,FALSE
1436,1457,2071.381836,45.51243606,0.386110187,2973.825195,54.53279009,0.126684904,FALSE
1437,71,2768.849854,52.61986178,0.179403484,2976.709717,54.55923127,0.125837862,FALSE
1438,70,2771.760986,52.64751643,0.178540707,2977.087158,54.56269017,0.125726998,FALSE
1439,794,2178.553223,46.67497427,0.354348123,2979.206543,54.58210827,0.125104606,FALSE
1440,1486,2110.165771,45.9365407,0.374615908,2980.865723,54.59730509,0.124617398,FALSE
1441,1026,2051.822266,45.29704478,0.391906977,2981.674072,54.60470742,0.124379992,FALSE
1442,1446,2128.764893,46.13854021,0.36910373,2983.193115,54.6186151,0.123933911,FALSE
1443,62,2792.028564,52.83964955,0.172534049,2983.474609,54.62119194,0.12385124,TRUE
1444,63,2797.400146,52.89045421,0.170942068,2984.458496,54.63019766,0.123562276,FALSE
1445,61,2789.283691,52.81366955,0.173347533,2985.146973,54.63649854,0.123360097,TRUE
1446,235,2536.553955,50.36421304,0.248248398,2985.304932,54.63794406,0.123313725,FALSE
1447,1283,2105.577148,45.88656828,0.375975788,2985.707275,54.64162585,0.123195529,FALSE
1448,1016,2176.226074,46.65003831,0.355037749,2986.977051,54.65324374,0.122822702,FALSE
1449,1253,2047.404175,45.24825052,0.393216372,2988.073486,54.66327365,0.122500718,FALSE
1450,60,2789.19873,52.8128652,0.173372686,2989.26001,54.6741256,0.122152209,TRUE
1451,314,2422.488037,49.21877728,0.282053769,2989.485107,54.6761841,0.122086167,FALSE
1452,1372,2023.65332,44.9850344,0.400255322,2989.936523,54.68031203,0.121953607,FALSE
1453,1254,2133.615479,46.19107575,0.367666185,2992.066406,54.69978433,0.121328115,FALSE
1454,57,2804.515137,52.95767307,0.168833435,2995.014893,54.72672923,0.120462179,TRUE
1455,58,2801.24707,52.92680862,0.16980201,2998.636475,54.75980711,0.119398654,FALSE
1456,699,2237.047607,47.29743764,0.337012291,3000.452148,54.77638313,0.11886543,FALSE
